,LGA (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
379,Broome,0,47,0,0,20,4279,475,33,250,266,630,89,264,646,126,0,7133
380,Broomehill-Tambellup,0,0,0,0,0,135,9,10,0,0,37,9,102,44,3,0,355
381,Bruce Rock,0,0,0,0,0,201,18,3,0,0,64,6,74,28,13,0,405
382,Bunbury,20,174,8,0,34,16920,1203,98,96,199,374,62,373,2258,221,0,22043
383,Busselton,5,32,4,4,25,9344,718,75,46,241,391,78,1009,1485,155,0,13603
384,Cambridge,930,217,0,8,29,8498,507,27,53,190,339,56,827,1302,118,0,13095
385,Canning,1007,891,13,11,96,42692,2434,434,241,327,475,333,1256,4052,477,0,54737
386,Capel,3,12,0,0,0,2354,217,25,17,23,107,20,335,400,41,0,3569
387,Carnamah,0,0,0,0,0,168,15,8,0,5,53,3,33,28,3,0,311
388,Carnarvon,3,57,0,0,8,1448,147,14,34,66,321,53,200,266,54,0,2686
389,Chapman Valley,0,3,0,0,0,173,11,5,0,0,28,4,70,35,7,0,337
390,Chittering,0,9,0,0,0,791,61,26,0,0,62,17,213,158,22,0,1357
391,Claremont,477,114,0,0,4,4433,222,10,17,82,220,32,324,680,51,0,6665
392,Cockburn,634,540,101,8,57,31740,1832,294,193,217,485,252,1563,3153,401,0,41481
393,Collie,0,169,0,0,0,2947,400,11,3,12,73,13,75,709,66,0,4484
394,Coolgardie,0,384,0,0,0,956,179,15,5,8,89,49,22,236,44,0,1985
395,Coorow,0,0,0,0,0,180,10,13,0,0,52,12,64,34,9,0,370
396,Corrigin,0,0,0,0,0,287,17,7,0,5,47,13,90,50,13,0,525
397,Cottesloe,135,24,0,0,3,1728,75,6,3,19,93,13,263,281,23,0,2671
398,Cranbrook,0,0,0,0,0,247,23,6,4,5,53,18,109,35,6,0,497
399,Cuballing,0,0,0,0,0,89,0,3,0,0,12,6,54,22,3,0,193
400,Cue,0,3,0,0,0,43,7,0,0,0,23,12,5,15,0,0,111
401,Cunderdin,0,0,0,0,0,379,24,11,0,0,71,4,49,53,8,0,603
402,Dalwallinu,0,6,0,0,0,439,29,15,0,3,92,16,100,71,6,0,783
403,Dandaragan,0,13,0,0,3,790,79,21,4,18,119,25,182,136,25,0,1420
404,Dardanup,0,15,0,0,4,2336,202,21,17,16,79,16,241,408,31,0,3398
405,Denmark,3,8,0,0,5,1072,67,7,7,19,124,17,294,252,24,0,1893
406,Derby-West Kimberley,3,46,0,0,0,1147,256,15,19,41,531,75,66,164,77,0,2426
407,Donnybrook-Balingup,4,11,0,0,0,908,81,8,4,8,110,25,241,211,26,0,1634
408,Dowerin,0,0,0,0,0,132,11,9,0,0,40,7,60,23,5,0,288
409,Dumbleyung,0,0,0,0,0,138,0,11,0,0,41,9,88,23,5,0,311
410,Dundas,0,81,0,0,0,166,38,5,0,4,84,15,16,60,6,0,480
411,East Fremantle,17,40,0,0,5,1123,59,6,10,23,65,13,237,183,14,0,1779
412,East Pilbara,34,3231,4,0,82,2639,988,121,45,88,829,1585,69,2626,538,0,12880
413,Esperance,0,20,0,0,12,3880,267,38,75,57,284,48,516,596,100,0,5891
414,Exmouth,0,13,4,0,0,696,65,13,19,76,137,25,69,198,30,0,1343
415,Fremantle,788,905,4,4,36,16863,993,82,164,445,630,148,804,2656,213,0,24735
416,Gingin,0,11,0,0,0,1054,222,24,8,9,139,23,213,168,31,0,1907
417,Gnowangerup,0,10,0,0,0,371,19,7,0,3,78,17,81,44,4,0,639
418,Goomalling,0,0,0,0,0,195,5,4,0,3,43,14,52,34,4,0,355
419,Gosnells,383,250,4,9,58,17589,1272,211,75,130,395,187,1280,2195,210,0,24249
420,Greater Geraldton,10,90,0,5,43,11356,891,124,135,187,438,82,583,1524,178,0,15653
421,Halls Creek,0,41,0,0,11,244,68,3,0,7,306,18,33,69,30,0,832
422,Harvey,11,50,0,0,5,4660,412,38,38,32,155,41,450,659,76,0,6618
423,Irwin,0,3,0,0,3,643,32,7,6,9,52,9,112,130,23,0,1031
424,Jerramungup,0,5,0,0,0,292,21,10,4,0,58,15,125,47,8,0,576
425,Joondalup,1323,604,8,4,60,30977,2212,229,162,240,786,233,3282,5454,412,0,45988
426,Kalamunda,40,102,3,6,12,10468,679,200,69,49,335,80,1026,1245,138,0,14452
427,Kalgoorlie,16,404,10,3,83,10311,1080,133,116,117,511,146,287,1231,187,0,14627
428,Karratha,23,1193,4,0,44,6560,1021,88,87,95,523,368,218,1692,239,0,12160
429,Katanning,0,12,0,0,4,1289,150,19,0,9,75,17,92,134,26,0,1818
430,Kellerberrin,0,6,0,0,0,236,12,3,0,5,65,7,51,50,7,0,430
431,Kent,0,0,0,0,0,108,3,13,0,3,37,10,79,23,5,0,281
432,Kojonup,0,9,0,0,0,483,21,12,4,0,81,24,208,87,16,0,946
433,Kondinin,0,43,0,0,0,290,33,18,3,12,68,46,76,81,29,0,688
434,Koorda,0,0,0,0,0,95,8,0,0,0,13,3,41,22,4,0,177
435,Kulin,0,0,3,0,0,164,5,10,0,4,57,24,100,33,4,0,382
436,Kwinana,94,111,0,0,16,9885,515,67,76,32,123,34,380,1156,105,0,12590
437,Lake Grace,0,9,0,0,0,365,26,20,3,5,75,12,173,62,15,0,760
438,Laverton,4,488,0,0,13,360,251,24,4,13,148,330,5,488,83,0,2208
439,Leonora,3,487,0,0,21,504,203,19,0,5,120,255,12,435,77,0,2139
440,Mandurah,215,225,5,3,30,15113,1149,136,107,108,334,113,1108,2416,212,0,21280
441,Manjimup,0,8,0,0,0,2684,209,31,18,31,247,40,338,454,66,0,4121
442,Meekatharra,0,155,0,0,4,256,117,15,5,6,125,187,25,218,63,0,1173
443,Melville,1591,984,6,7,50,27157,1681,112,113,345,628,173,2281,4517,338,0,39986
444,Menzies,3,165,0,0,0,87,60,11,0,5,60,105,5,95,28,0,626
445,Merredin,0,4,0,0,0,959,70,26,11,14,107,17,87,159,18,0,1474
446,Mingenew,0,0,0,0,0,141,10,6,0,0,27,3,33,23,3,0,238
447,Moora,0,10,0,0,0,691,42,9,9,10,115,20,116,111,26,0,1159
448,Morawa,0,0,0,0,0,193,7,3,0,0,41,11,45,27,5,0,330
449,Mosman Park,70,21,5,0,4,1634,63,5,3,25,101,14,238,209,19,0,2404
450,Mount Magnet,0,31,0,0,0,123,24,3,0,0,37,9,12,59,3,0,315
451,Mount Marshall,0,0,0,0,0,115,8,0,3,0,54,5,62,22,5,0,272
452,Mukinbudin,0,4,0,0,0,118,4,7,3,9,33,12,44,15,6,0,256
453,Mundaring,42,57,5,0,7,5902,484,121,33,21,206,44,862,838,78,0,8711
454,Murchison,0,0,0,0,0,17,4,4,0,0,17,0,14,6,0,0,66
455,Murray,9,12,3,0,4,3815,244,45,29,5,131,30,361,668,51,0,5397
456,Nannup,0,5,0,0,0,229,28,9,6,6,48,9,81,50,4,0,474
457,Narembeen,0,0,0,0,0,163,17,6,3,5,65,7,74,39,0,0,386
458,Narrogin,0,3,0,0,0,1629,104,27,4,10,151,17,119,227,39,0,2329
459,Nedlands,754,597,0,4,45,14035,656,25,156,393,426,63,753,2198,163,0,20262
460,Ngaanyatjarraku,0,0,0,0,0,58,26,5,0,7,166,7,6,22,10,0,302
461,Northam,4,4,0,0,0,3191,204,41,10,16,159,25,232,412,49,0,4343
462,Northampton,0,12,0,0,0,558,55,12,5,22,122,23,195,118,16,0,1154
463,Nungarin,0,0,0,0,0,38,0,0,0,0,11,0,12,3,0,0,73
464,Peppermint Grove,33,17,0,0,0,772,31,3,3,6,35,0,73,110,7,0,1093
465,Perenjori,0,153,0,0,0,196,63,3,0,3,48,106,55,89,34,0,753
466,Perth,36944,16583,75,32,361,44785,5677,116,965,3342,3850,1054,1402,10778,1168,0,127144
467,Pingelly,0,0,0,0,0,177,13,4,0,0,30,12,69,25,0,0,334
468,Plantagenet,0,3,0,0,0,1155,170,18,6,9,106,22,282,222,22,0,2017
469,Port Hedland,8,346,4,0,30,5114,683,90,47,52,413,246,113,1132,198,0,8473
470,Quairading,0,0,0,0,0,175,9,14,0,3,51,3,41,49,6,0,354
471,Ravensthorpe,0,152,0,0,0,397,43,20,0,0,88,34,109,131,25,0,999
472,Rockingham,399,426,8,4,34,20698,1657,159,124,177,585,508,1454,3389,245,0,29865
473,Sandstone,0,0,0,0,0,12,3,0,0,0,16,0,9,7,0,0,45
474,Serpentine-Jarrahdale,25,14,0,0,12,2920,204,112,26,16,157,44,552,448,36,0,4565
475,Shark Bay,3,0,0,0,0,199,23,3,5,12,106,3,20,37,12,0,417
476,South Perth,234,289,6,0,30,8862,496,32,39,167,371,73,936,1165,94,0,12813
477,Stirling,2101,1315,24,20,176,55189,3067,354,294,522,1066,440,3633,6513,606,0,75318
478,Subiaco,2506,795,5,7,44,16017,1050,19,186,657,957,123,710,2798,202,0,26075
479,Swan,629,664,11,10,120,41613,2614,433,252,317,759,361,2071,4860,495,0,55203
480,Tammin,0,0,0,0,0,94,15,4,0,0,15,5,20,10,5,0,169
481,Three Springs,0,5,0,0,0,169,10,5,4,0,27,0,41,26,3,0,285
482,Toodyay,0,0,0,0,0,462,40,18,0,0,39,14,157,106,9,0,859
483,Trayning,0,0,0,0,0,82,7,0,0,0,20,0,28,12,3,0,151
484,Upper Gascoyne,0,0,0,0,0,30,7,0,0,0,26,0,4,3,3,0,69
485,Victoria Park,960,926,9,8,114,19969,1140,67,181,358,517,163,679,2475,231,0,27795
486,Victoria Plains,0,0,0,0,0,254,20,6,0,0,48,12,92,40,6,0,476
487,Vincent,1732,616,4,3,48,13290,778,42,122,338,678,140,802,1807,157,0,20568
488,Wagin,0,7,0,0,0,410,26,7,0,8,63,11,79,62,7,0,681
489,Wandering,0,0,0,0,0,77,4,6,0,0,16,10,46,10,4,0,156
490,Wanneroo,406,528,14,13,79,31807,2464,476,159,142,653,300,2717,3742,423,0,43930
491,Waroona,0,9,4,0,0,1486,115,19,3,5,40,12,88,362,27,0,2168
492,West Arthur,0,0,0,0,0,164,17,5,3,0,34,12,110,26,4,0,377
493,Westonia,0,53,0,0,0,85,34,3,0,3,24,6,15,40,14,0,286
494,Wickepin,0,3,0,0,0,127,3,7,0,4,44,11,65,35,4,0,295
495,Williams,0,0,0,0,0,247,12,9,0,0,49,11,79,35,10,0,454
496,Wiluna,0,276,0,0,3,156,102,8,3,0,92,181,6,215,62,0,1103
497,Wongan-Ballidu,0,7,0,0,0,379,9,24,0,6,87,15,83,70,8,0,688
498,Woodanilling,0,7,0,0,0,65,13,0,0,4,16,6,56,27,3,0,193
499,Wyalkatchem,0,0,0,0,0,118,6,3,0,0,19,3,35,25,0,0,214
500,Wyndham-East Kimberley,6,152,4,0,5,1800,280,20,51,74,517,78,99,321,62,0,3472
501,Yalgoo,0,117,0,0,4,150,71,7,0,6,60,102,10,105,43,0,682
502,Yilgarn,13,263,0,0,3,384,72,14,3,12,106,63,59,211,32,0,1223
503,York,0,5,0,0,0,601,31,16,7,4,63,17,137,141,13,0,1025
504,No Fixed Address (WA),705,1380,15,9,240,35017,3263,2144,125,150,577,1805,748,6581,704,0,53465
505,Migratory - Offshore - Shipping (WA),0,4,3,0,8,30,7,0,0,7,216,685,11,142,53,0,1158
506,Break O^Day (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Brighton (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Burnie,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
509,Central Coast (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Central Highlands (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Circular Head (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Clarence,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
513,Derwent Valley (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Devonport,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
515,Dorset (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Flinders (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,George Town (M),0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
518,Glamorgan/Spring Bay (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Glenorchy,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
520,Hobart,0,0,0,0,0,8,0,0,0,0,4,0,0,3,0,0,21
521,Huon Valley (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Kentish (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,King Island (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Kingborough (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
525,Latrobe (M),0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
526,Launceston,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,22
527,Meander Valley (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Northern Midlands (M),6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16
529,Sorell (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Southern Midlands (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
531,Tasman (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Waratah/Wynyard (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,West Coast (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,West Tamar (M),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,No Fixed Address (Tas.),0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,13
536,Migratory - Offshore - Shipping (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Alice Springs,0,3,0,0,0,14,5,0,0,3,4,6,0,7,0,0,41
538,Barkly (R),0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
539,Belyuen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Central Desert (R),0,57,0,0,6,18,3,0,0,0,0,46,0,30,0,0,161
541,Coomalie,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,13
542,Darwin,0,42,0,0,3,72,17,5,0,0,19,17,11,30,0,0,222
543,East Arnhem (R),0,0,0,0,0,4,3,0,0,0,0,4,0,5,0,0,17
544,Katherine,0,0,0,0,0,9,0,0,0,0,4,0,0,7,0,0,29
545,Litchfield (M),0,429,0,0,0,93,82,3,0,0,11,26,0,122,7,0,784
546,MacDonnell (R),0,3,0,0,0,6,0,0,0,0,4,0,0,7,0,0,20
547,Palmerston,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,9
548,Roper Gulf (R),0,3,0,0,0,6,3,0,0,0,6,0,0,8,0,0,34
549,Tiwi Islands (R),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Victoria Daly (R),0,0,0,0,0,4,0,0,0,0,5,5,3,0,0,0,13
551,Wagait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,West Arnhem (R),0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,10
553,West Daly (R),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
554,Unincorporated NT,0,21,0,0,4,19,3,0,0,0,5,5,4,5,0,0,81
555,No Fixed Address (NT),0,43,0,0,0,15,16,0,0,0,3,19,0,26,0,0,139
556,Migratory - Offshore - Shipping (NT),0,3,0,0,0,0,0,0,0,0,3,22,0,0,0,0,29
557,Unincorporated ACT,5,9,0,0,3,68,8,0,0,3,22,9,12,42,0,0,181
558,No Fixed Address (ACT),0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,6
559,Migratory - Offshore - Shipping (ACT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Unincorp. Other Territories,0,3,0,0,0,29,7,0,0,0,5,11,4,30,0,0,89
561,No Fixed Address (OT),0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
562,Migratory - Offshore - Shipping (OT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,POW not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316678,1316678
564,Total,56806,49245,456,252,2683,738717,56766,8553,5810,11744,31909,15820,49354,116705,12904,1316678,2474414
