,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
144,510411109,10,12,0,0,0,16,3,0,0,10,0,0,0,0,0,0,55
145,510411111,8,4,0,0,0,17,5,0,0,0,0,0,0,4,0,0,31
146,510411112,25,31,0,0,0,23,3,0,0,0,0,0,0,5,0,0,96
147,510411114,5,7,0,0,0,28,0,0,0,0,0,0,0,4,0,0,51
148,510411116,3,3,0,0,0,28,0,0,0,0,0,0,0,9,0,0,49
149,510411117,18,16,0,0,0,63,5,0,0,4,0,0,0,11,0,0,120
150,510411118,6,8,0,0,0,56,6,0,3,6,0,0,0,8,0,0,90
151,510420001,21,4,0,0,0,84,4,0,0,4,0,0,0,10,0,0,127
152,510421040,9,0,0,0,0,13,4,0,0,0,0,0,0,9,0,0,32
153,510421042,32,4,0,0,0,115,12,0,0,6,0,0,4,20,3,0,185
154,510421043,10,0,0,0,0,32,6,0,0,4,0,0,0,3,0,0,58
155,510421046,38,0,0,0,0,88,14,0,0,0,0,0,0,15,0,0,161
156,510421059,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
157,510421060,10,0,0,0,0,64,0,0,0,0,0,0,0,6,0,0,87
158,510421072,11,3,0,0,0,70,0,0,0,0,0,0,0,29,0,0,119
159,510421074,7,0,0,0,0,41,0,0,0,0,0,0,0,12,0,0,66
160,510421110,3,0,0,0,0,23,0,0,0,3,0,0,0,3,0,0,30
161,510431007,8,0,0,0,0,40,5,0,0,0,0,0,0,3,0,0,51
162,510431016,0,0,0,0,0,38,0,0,0,0,0,0,0,5,0,0,48
163,510431018,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,23
164,510431025,4,0,0,0,0,25,0,0,0,0,0,0,0,4,0,0,35
165,510431028,33,6,0,0,0,90,12,0,0,7,0,0,0,9,3,0,164
166,510431034,12,6,0,0,0,72,3,0,0,0,0,0,0,17,0,0,112
